"","Dataset","X1.","X2.","X3.","X4.","X5.","X6.","X7.","X8.","X9.","X10.","X11.","X12.","X13.","X14.","X15.","X16.","X17.","X18.","X19.","X20.","X21.","X22.","X23.","X24.","X25.","X26.","X27.","X28.","X29.","X30.","X31.","X32.","X33.","X34.","X35.","X36.","X37.","X38.","X39.","X40.","X41.","X42.","X43.","X44.","X45.","X46.","X47.","X48.","X49.","X50.","X51.","X52.","X53.","X54.","X55.","X56.","X57.","X58.","X59.","X60.","X61.","X62.","X63.","X64.","X65.","X66.","X67.","X68.","X69.","X70.","X71.","X72.","X73.","X74.","X75.","X76.","X77.","X78.","X79.","X80.","X81.","X82.","X83.","X84.","X85.","X86.","X87.","X88.","X89.","X90.","X91.","X92.","X93.","X94.","X95.","X96.","X97.","X98.","X99."
"11",11,-5.97277884441589,-5.70107719846241,-5.57496922134866,-5.49034053066147,-5.4439751042748,-5.39354832219518,-5.34126639676947,-5.29358268491488,-5.2702420853605,-5.23624727863018,-5.20113576872926,-5.17737035364525,-5.14809454644752,-5.12120216104509,-5.10367556863717,-5.06344262301843,-5.03470251979046,-5.01277470186976,-4.99464536526366,-4.96681998525731,-4.9487762732562,-4.92822964615593,-4.91033354296584,-4.8923866811034,-4.86795169354077,-4.84922564534206,-4.83272570747973,-4.80671828172717,-4.78852747821485,-4.77231832052594,-4.75714883701781,-4.74802955703437,-4.73199419758807,-4.70979223844887,-4.69558161936487,-4.68022361838793,-4.66842137408909,-4.64910685269456,-4.63235914203111,-4.61469759797437,-4.59600345932491,-4.58196204917243,-4.5587503555607,-4.54635893788216,-4.5354468348333,-4.51674287779684,-4.5063952428093,-4.49156252012189,-4.47206615755344,-4.44762504313487,-4.42437183069914,-4.40835156620173,-4.395190045237,-4.37740117115117,-4.36228697701218,-4.34213454740132,-4.31138048631346,-4.26927756298146,-4.2405275015586,-4.21865076235076,-4.19407471453193,-4.16783093153689,-4.14661642654292,-4.12281474835044,-4.0910480458288,-4.06252395919095,-4.02873421816457,-3.99545514626471,-3.96425636414814,-3.93392458263853,-3.89530937017899,-3.84324316343569,-3.8008571932027,-3.73293892256195,-3.65906429637307,-3.59943288276046,-3.52754593187538,-3.45784443046491,-3.39371415255722,-3.32202694419851,-3.23663634098446,-3.20855588658875,-3.13584613413096,-3.09725241442723,-3.01685532827984,-2.95142699761507,-2.89170608979416,-2.82235183491276,-2.71679888029775,-2.66161744765582,-2.58287903030557,-2.5077467225739,-2.40025219943237,-2.29706771045441,-2.22226109902484,-2.13240214634846,-2.00382610833975,-1.87862660548815,-1.6880659359386
"12",12,-7.77714965560899,-7.09708210363434,-6.47100657569553,-6.15675364587123,-5.99807678614526,-5.86746709925419,-5.74711108214529,-5.61819139181698,-5.49662932047966,-5.40536362132671,-5.34724895105882,-5.26323223820026,-5.20428842564554,-5.14568505807917,-5.07701137994317,-5.01610281523183,-4.94810571719572,-4.90952614093465,-4.87617206865129,-4.82751236178615,-4.77607253098081,-4.73540995942111,-4.70182397459989,-4.65058993022715,-4.62420023623936,-4.59602533093068,-4.56820655476673,-4.52926214736201,-4.49507633636689,-4.47808646635094,-4.457835730254,-4.44043290242353,-4.41446974980428,-4.3884280985578,-4.36316619756977,-4.33692744855692,-4.30910105968626,-4.28942859090194,-4.26707571010039,-4.24456581962198,-4.21918560779724,-4.19961165595381,-4.17924997764438,-4.15575253837929,-4.12444808797976,-4.10154722189947,-4.07419733394977,-4.04714336191707,-4.02349848562598,-4.00412096112089,-3.98353582865195,-3.96857454472182,-3.9490691622578,-3.93307078434197,-3.91639147749607,-3.89506572086173,-3.87629145853286,-3.8581199491685,-3.84346533251645,-3.8310550975058,-3.81156248417698,-3.7888096703236,-3.77025087448933,-3.7424128253272,-3.72904007701523,-3.71068172556,-3.68820181184372,-3.67594045243565,-3.65990738266401,-3.63328762362684,-3.61506009627498,-3.59970516854565,-3.58256749087855,-3.56620438764439,-3.54127044009204,-3.52506756274736,-3.49969994457845,-3.47903809488287,-3.45133169547852,-3.43108888265297,-3.41726976876479,-3.38997469534848,-3.36090486206946,-3.32759099314706,-3.28665820936466,-3.26275353853407,-3.23925039418294,-3.20723108740927,-3.18187897652902,-3.15828631755701,-3.12371148800059,-3.0905039489559,-3.03288881302309,-2.99548657045319,-2.93174690776319,-2.88395763622466,-2.76857284318738,-2.66282934482768,-2.5037586028873
"13",13,-5.77190904979386,-5.48742303201756,-5.3674310614734,-5.29644991319106,-5.19223255202014,-5.13077922753921,-5.07225418912399,-5.00465730360582,-4.95927696162542,-4.91544127424002,-4.86339274707997,-4.80379237184347,-4.76351170057173,-4.71113694138771,-4.6656566969115,-4.61623873547097,-4.5551889943132,-4.49880918762028,-4.45979945749442,-4.42522048691066,-4.38115757080527,-4.35481661980502,-4.30295721913317,-4.26937552834528,-4.24571864292672,-4.21307294054443,-4.18645874230993,-4.15867851265494,-4.12953872987111,-4.1077659865689,-4.08420644032181,-4.06223454340688,-4.03117892703509,-4.00363456487816,-3.98668743075039,-3.96853548903649,-3.93705730542289,-3.92130942943965,-3.89983056579595,-3.87669503512515,-3.85025000387932,-3.83279665104995,-3.81880431181844,-3.79852346451371,-3.78249277417493,-3.76716147907299,-3.75092605959968,-3.73030900283521,-3.70586476671052,-3.68688915049029,-3.66896587278205,-3.64673338454902,-3.62757809505013,-3.60910311817559,-3.59095543940355,-3.57329638186124,-3.55292530902525,-3.53145816123399,-3.50340987488064,-3.48463905389235,-3.45927380385987,-3.44147742665438,-3.42535854116472,-3.40141947326567,-3.37169557171323,-3.34919099191338,-3.31611979580698,-3.27920938876008,-3.25027543547273,-3.22103940851087,-3.19175909245146,-3.1599038474034,-3.10175949831964,-3.04861497439174,-2.9978246459851,-2.94662679977936,-2.88190209801864,-2.8472607209974,-2.77191895507942,-2.69290217429769,-2.63481839344902,-2.5512394188797,-2.48484153261459,-2.39560978544573,-2.30878171081913,-2.20430576966943,-2.09365362504947,-2.00736247112233,-1.90710851960838,-1.8517150257289,-1.77520979877896,-1.65908618730729,-1.57785377345428,-1.51791302941523,-1.4532364890694,-1.31313213572594,-1.16938105063614,-1.03786383821867,-0.852308054982465
"14",14,-6.01461182715352,-5.82588920676778,-5.70145568408052,-5.61956519422253,-5.56307197640697,-5.49948576187776,-5.45486231184131,-5.40728589616171,-5.36413716168117,-5.32876739586273,-5.27086074762664,-5.24201957530043,-5.20828977406355,-5.15735051278021,-5.11653753990455,-5.07136992150291,-5.00719314230217,-4.92402020336299,-4.88109614569407,-4.8036382352954,-4.71361381295641,-4.62702761724363,-4.5289293754791,-4.45994807920593,-4.38331963287686,-4.32100064947369,-4.27271998796366,-4.22782054363657,-4.18086569360624,-4.15021160488541,-4.12168431236188,-4.08236926342374,-4.03306813089659,-3.9988892807217,-3.9516849585646,-3.92066293515085,-3.89347912795682,-3.86736783243741,-3.84123716890261,-3.80584926945263,-3.78298979568777,-3.7516937343959,-3.72218508143911,-3.6956677363195,-3.67389957198806,-3.64713547139037,-3.61115124649096,-3.58014249312696,-3.52757707983537,-3.49749232090428,-3.46392154864263,-3.41814938018387,-3.39462672702339,-3.35855885118064,-3.32548348916521,-3.27174435086877,-3.25028510891347,-3.21501731604884,-3.17840660898337,-3.14671111809855,-3.10930637858762,-3.06316989699141,-3.02305360976287,-2.9927531356174,-2.94544007058315,-2.91177039369661,-2.86902555498864,-2.81882919304003,-2.77149218703068,-2.72527585763833,-2.68960869932658,-2.61524848699664,-2.55211350770906,-2.48606855167781,-2.4385335164084,-2.36991558794108,-2.30938159550473,-2.27071233382361,-2.22101237209544,-2.15674756021191,-2.09446582898001,-2.02687279498786,-1.95926971526453,-1.915946994711,-1.86627274832153,-1.82344859191513,-1.77787976172789,-1.73873961125675,-1.67438087150889,-1.61678287586546,-1.57461717689265,-1.49730412249251,-1.45641082550402,-1.38867448610301,-1.33716083960797,-1.25853468268601,-1.15663497446692,-0.994055210726095,-0.875643457171226
"15",15,-6.71889511221723,-6.54351499679952,-6.4231922774427,-6.3337301696998,-6.27618747751468,-6.21768991682754,-6.17179998277566,-6.12224043745918,-6.08589825764076,-6.0592103504116,-6.02656299190265,-5.97818495224969,-5.9391766870366,-5.88942490070391,-5.86261025726729,-5.82939797131203,-5.79083655766367,-5.73177442693561,-5.66602148806372,-5.62159850930863,-5.5682625222412,-5.506976938539,-5.43620753516935,-5.34858806025777,-5.25111188986846,-5.13631345006438,-5.06441992738864,-5.00901894131442,-4.94741125903801,-4.89106100169723,-4.84937929719963,-4.79884058950198,-4.74718251230809,-4.71036030508685,-4.67434044588241,-4.62865674876862,-4.59779374328248,-4.55938667991644,-4.52714240382956,-4.5009804509338,-4.4778823720482,-4.4511653035025,-4.42224736089081,-4.39479422001779,-4.36719921641897,-4.35127219081054,-4.31643274695889,-4.29115048139172,-4.26472068175321,-4.24137966337876,-4.21416371697665,-4.1925108273935,-4.15866610184938,-4.12984828002649,-4.10663734922806,-4.08352934146086,-4.05161559460271,-4.02532621839451,-3.99949524635518,-3.97278614179496,-3.93954602965483,-3.91100155381168,-3.88952197434728,-3.8581663348916,-3.83888690019711,-3.81110096731749,-3.76233163024664,-3.73356728959556,-3.70352392551403,-3.65765560760266,-3.61848072174314,-3.58011485182396,-3.54707395625604,-3.52223575746611,-3.48659483898271,-3.42179954048319,-3.37718024338158,-3.29672964555047,-3.24247579962842,-3.18732233890228,-3.14438854122211,-3.0840087048537,-3.02330589152525,-2.96433490916948,-2.91605612530498,-2.8757054015427,-2.82254444909686,-2.72929706757428,-2.66444317018628,-2.60958230343926,-2.5283096096993,-2.45403389262675,-2.36533965595455,-2.28691757950842,-2.19098201500149,-2.08232034930344,-1.9714988478319,-1.88130404893941,-1.72769098108248
"16",16,-5.89757732239975,-5.53848897347241,-5.41731941178644,-5.34634079254328,-5.29546003646581,-5.25785455020414,-5.22206498968893,-5.19362992378773,-5.16411951285768,-5.12782329373221,-5.10480825796408,-5.08200532625751,-5.0627642281659,-5.04246358007974,-5.02406944789232,-5.01231089880756,-4.98848814222189,-4.96234427645179,-4.94714944136605,-4.93374443816026,-4.92018455863124,-4.90977640073355,-4.89089003138378,-4.87821564787309,-4.86416916122475,-4.84744319386476,-4.83870917964009,-4.83140545593912,-4.82037193280015,-4.80982346172353,-4.7985161476183,-4.78735971817454,-4.7754628845992,-4.76838047831522,-4.7586890326781,-4.7521178250411,-4.73973513458075,-4.72902231139254,-4.72010743292261,-4.71194720505391,-4.70338094742735,-4.68827696785844,-4.68229509333502,-4.66570969379412,-4.65358107997127,-4.64315971557705,-4.63690368031608,-4.63010621627974,-4.62137693400316,-4.61092271980162,-4.59887335839025,-4.58981541856906,-4.58093657697952,-4.57505316207769,-4.5674857692242,-4.55722818978314,-4.55167507697741,-4.53863728558517,-4.52862762549229,-4.51811687955141,-4.50751862952025,-4.49618917384272,-4.48381768532252,-4.471847241177,-4.45935178038906,-4.448733121472,-4.44027950461956,-4.42746773052747,-4.41777960662085,-4.4097129943577,-4.40301409142148,-4.39254400817068,-4.38074059982039,-4.36950055895968,-4.35691025353563,-4.34742736947315,-4.33377749526743,-4.32126748217288,-4.30562616915921,-4.28915192813206,-4.26911021534607,-4.24892616221465,-4.23318061167623,-4.21545427992734,-4.19042435013134,-4.16968436563939,-4.14723840585861,-4.12604187230303,-4.09642521387271,-4.0699645786534,-4.04645707091557,-4.01027878581163,-3.98556046806168,-3.94481070081927,-3.90437677735091,-3.84285445087128,-3.77817600217151,-3.68901546602796,-3.55618877295956
"17",17,-3.2699889276495,-3.14173275688792,-3.04412589250346,-2.9718849632431,-2.92412581161462,-2.8767889501812,-2.82744732003902,-2.79665709954281,-2.76555749975081,-2.74098412395712,-2.70468366041184,-2.66473984895882,-2.63810165020226,-2.61553660245867,-2.59523108957092,-2.58260143597151,-2.55905271874625,-2.53868284534922,-2.52051368319055,-2.50152780518223,-2.48772178645786,-2.46704503496452,-2.44803968965045,-2.42525326289699,-2.40622246589666,-2.39155843028167,-2.37497310564218,-2.35676992769439,-2.34524064991614,-2.32925615888772,-2.31103157748974,-2.29552417494471,-2.27834044839837,-2.26453475237224,-2.25056012485036,-2.23424186846452,-2.21963060633071,-2.20669484729727,-2.19230690532379,-2.17659400824103,-2.16139769526173,-2.14382359073498,-2.12550660370228,-2.11037578887433,-2.09454295794738,-2.07495165026948,-2.06224999701388,-2.04386058781405,-2.02798132034815,-2.00904021375337,-1.98713378705617,-1.97042807117669,-1.95628841275791,-1.94108936030588,-1.91646652861342,-1.88946517335957,-1.8676286840954,-1.85184977490434,-1.83040443075206,-1.80066035177045,-1.77526336933539,-1.76015113963543,-1.73346132956766,-1.71306375305944,-1.68592911605122,-1.6585230091669,-1.62857305181558,-1.60113368786261,-1.58200711633326,-1.5436065022832,-1.5066189115634,-1.45379421239451,-1.41738512853177,-1.37369193853229,-1.32802060786808,-1.27044621882191,-1.20896705237919,-1.15600411877034,-1.08055441720193,-1.01119395693565,-0.911758407699978,-0.79579571300982,-0.641362763512333,-0.427581979390903,-0.3001640150606,-0.0812080805890438,0.0719496578598016,0.207513491389539,0.345364249487006,0.454413264712128,0.547761342877154,0.64207544308396,0.737946359066589,0.838922040200461,0.950453064786908,1.03575938270043,1.15087002515782,1.28793209744316,1.43911431863809
"18",18,-3.28316308157509,-3.09731499888448,-3.0326529897156,-2.96622168643654,-2.91299289289321,-2.87523186926905,-2.8201953693743,-2.78270909501036,-2.74592698567776,-2.71533781099549,-2.67493354345648,-2.65236262859527,-2.62282425897394,-2.59312626463116,-2.5613799573807,-2.53302605603616,-2.50281776655561,-2.48804174545892,-2.47344121875858,-2.46027792315226,-2.43723145275513,-2.40921289998618,-2.38657073267318,-2.37351496306319,-2.35441653349977,-2.33077804766565,-2.31654706387432,-2.29108585175974,-2.28108872544724,-2.26388192488535,-2.24666088771227,-2.22627064950993,-2.21077972621244,-2.18994746438796,-2.17381609921145,-2.14819059644796,-2.1281736519268,-2.11217664416542,-2.09758249042694,-2.08450527181583,-2.06848443495017,-2.05089428424246,-2.03587099526221,-2.0138698466818,-1.99814568293155,-1.97851810911547,-1.96815044607979,-1.95164051227474,-1.93573996389967,-1.91649985894206,-1.89739532238263,-1.88504174228667,-1.86775261092932,-1.85048302620834,-1.83642197413353,-1.80653056250549,-1.78923745908589,-1.76137976153753,-1.73612028142384,-1.71230138796515,-1.69061945799546,-1.65688227483838,-1.63337024595655,-1.60388163295281,-1.5795875898887,-1.55670713766722,-1.51394749042083,-1.4880599134385,-1.45990110713613,-1.42338037202565,-1.39168284222399,-1.3501093237227,-1.31648548295216,-1.2527744543884,-1.21275603597334,-1.17749240709712,-1.13449825245103,-1.06533524140538,-1.01565899656344,-0.960226966566085,-0.888644448437963,-0.722613931296972,-0.56247488017508,-0.354963370307268,-0.101745515645131,0.0341246110342492,0.220057297529285,0.314420367343752,0.432932189704771,0.550513363302495,0.643629251324371,0.738134927944975,0.812628669569001,0.910208691899743,0.979990737429699,1.06401082663998,1.15732400248422,1.2819163181767,1.44165500394525
"19",19,-3.46016697345293,-3.26478960967425,-3.14497627507539,-3.04231133004802,-2.97633767608399,-2.92650841041389,-2.87601941458558,-2.81816742811526,-2.77538861770261,-2.73293036155679,-2.69380491950176,-2.65216243339967,-2.62413396709421,-2.59101391411596,-2.5651075420503,-2.53903014045605,-2.50588530337081,-2.47969970195887,-2.44917993954832,-2.42028415151676,-2.39987561295392,-2.3753135360687,-2.3409475600654,-2.30867502537664,-2.28049160560572,-2.25674555658935,-2.23820650385697,-2.21110343939361,-2.18775681238193,-2.16613002038217,-2.14638367621387,-2.11841296741353,-2.09682174306138,-2.06668562611931,-2.05266945296455,-2.02617104247826,-2.00748251959986,-1.9870575794313,-1.96347553771015,-1.94664469276471,-1.92830599336183,-1.90396510280508,-1.87534703233391,-1.85047567136615,-1.82685742901657,-1.80130695223244,-1.76347406514019,-1.74259717520947,-1.71201698759534,-1.68208893126598,-1.6653017650588,-1.63996678528847,-1.62285514217063,-1.60368131926901,-1.58122182504022,-1.56530922977658,-1.52548379659801,-1.5000323757651,-1.48294769798935,-1.44736169995766,-1.41559395429832,-1.37074484609439,-1.33514032534143,-1.29576070523724,-1.23698317185995,-1.19473195049498,-1.14604595131982,-1.09385031878411,-0.999667963328869,-0.8936722548339,-0.750691374122638,-0.539563957369065,-0.412355496991688,-0.280244198428716,-0.156973398505755,-0.0340362294049402,0.0420280474593009,0.0936234577725391,0.164500247648152,0.239686898902613,0.292991934694046,0.391802604773576,0.447777287749551,0.502132710952958,0.586183947058092,0.621011372127478,0.69853790494106,0.757627038649262,0.803563591138937,0.843973350915664,0.891332929479407,0.926822561212509,0.95808867020582,1.01532954359061,1.07286620437904,1.13820318525444,1.25685904106334,1.33098240281693,1.55025956463716
"20",20,-7.49383379035908,-7.25921271366284,-7.13942847890026,-7.06381972259799,-7.01418855262043,-6.95774802702188,-6.92319115747986,-6.87371264168929,-6.83813798501156,-6.80315603465132,-6.77766594143823,-6.73308956819346,-6.7157219608522,-6.69191842992568,-6.67397108319018,-6.65078344070095,-6.62258455450554,-6.6011533649825,-6.585584694584,-6.56166417875127,-6.54085251178322,-6.52810811152714,-6.50963222441966,-6.49158077131301,-6.47106199744004,-6.44993118505148,-6.43417917123785,-6.4199163692641,-6.40141356558378,-6.37961411655322,-6.36659597115121,-6.35119138227207,-6.32899445554365,-6.31325167573126,-6.29506902241758,-6.2783601390277,-6.26805947399307,-6.24328905420407,-6.2275006812643,-6.21236506876353,-6.1987631491767,-6.1802768935107,-6.16634337565139,-6.14534190860078,-6.13086068924555,-6.11349985917936,-6.09129476009677,-6.07103324112534,-6.05867729547792,-6.03600186626902,-6.01240409636939,-5.99674798611978,-5.96804281787452,-5.94948823462755,-5.93211096470701,-5.92129038644599,-5.90138596863406,-5.88211796541071,-5.86345781465046,-5.8349521956473,-5.80322113453446,-5.77827073395164,-5.75179749924687,-5.72510731731727,-5.69684557224155,-5.65639513821691,-5.62761900656933,-5.58024739887334,-5.54914159676477,-5.51998575456765,-5.48714402700973,-5.44297280838256,-5.39399017173665,-5.35408603540455,-5.32322918427813,-5.27551923410413,-5.22947097234546,-5.1973696245115,-5.13819414668433,-5.08466425462605,-5.02320159175449,-4.96624447306438,-4.91932086267586,-4.84907572363789,-4.79343408552398,-4.74716564782702,-4.68444005468594,-4.63843660562774,-4.5428571196467,-4.49511991250452,-4.43718369324656,-4.37873837376455,-4.29781135037711,-4.20986356896663,-4.11700301834812,-4.00470106445714,-3.8519795207998,-3.72588345026523,-3.47546530573273
"21",21,-8.22898871377007,-7.59246513451019,-7.16554468242399,-6.83299065902675,-6.64140529682797,-6.39859487563554,-6.17074475663943,-5.91811379017037,-5.75484161120137,-5.54348469043122,-5.41927678035699,-5.26200065953981,-5.12358038680274,-5.02596006379048,-4.9111920227781,-4.83484914460502,-4.73549081020013,-4.68686752538455,-4.64300655671043,-4.57985191663093,-4.51351972281734,-4.45721313632562,-4.4029709088275,-4.36161283353932,-4.30264053968215,-4.25931596654606,-4.2197838983265,-4.1883430701639,-4.17100732242069,-4.12951271170397,-4.08142865174196,-4.0469355990973,-4.01815830329099,-3.97922857271134,-3.94188542437182,-3.90433028547524,-3.86992900066788,-3.83663535162126,-3.80263674888001,-3.7687740365133,-3.72745548421695,-3.68670652768394,-3.6316010543753,-3.58694000941556,-3.55208393560733,-3.51561253393932,-3.48134271767736,-3.44708685250462,-3.40646353110946,-3.38968786893278,-3.34013760273083,-3.3013770991481,-3.26243037068628,-3.23529579852821,-3.20531027717382,-3.17104495971867,-3.13044586436198,-3.10164060212599,-3.06868950795068,-3.04117014846772,-3.00835478183001,-2.97441159213458,-2.94294941580391,-2.89639265443761,-2.85216745069889,-2.82199707733027,-2.78488353813278,-2.74600478614656,-2.71785967816128,-2.69051473124718,-2.66597493174763,-2.631381711781,-2.61320424961837,-2.59203717023422,-2.56540405608318,-2.54193699811755,-2.51917869293424,-2.48509884707801,-2.45986491174503,-2.42427192794401,-2.3805390147922,-2.36518893047622,-2.31186996148169,-2.28315742666104,-2.25455969067151,-2.23373165283527,-2.2023889168273,-2.16690024040213,-2.12577445484225,-2.07882492377056,-2.052350345923,-2.01289601510428,-1.95558603314937,-1.90254184731054,-1.8616703819984,-1.78560766404348,-1.68264861244148,-1.60007373589017,-1.41588359971037
"22",22,-5.39619155303256,-5.18351283825441,-5.07326408329215,-5.01594608698606,-4.9745849355935,-4.90543571302165,-4.86234998125926,-4.8044805256367,-4.77986986505854,-4.75406689541799,-4.71227691900681,-4.66718364190447,-4.63259909274871,-4.59397365561868,-4.56164825363985,-4.52261092314529,-4.49069339919527,-4.4521312798127,-4.42260183334746,-4.39545112965414,-4.35947528731901,-4.33515208015005,-4.28549385102302,-4.23923486742888,-4.18554786040334,-4.15635201488542,-4.09884021678964,-4.05008039662177,-4.02061414561416,-3.99086854300866,-3.95786058855745,-3.91836981804566,-3.89791153292632,-3.87831282231324,-3.85798181432946,-3.82943061505248,-3.79714809923083,-3.77210374408081,-3.74320763733324,-3.71594788568635,-3.68604620316879,-3.65771310825945,-3.62937845061276,-3.60877312297648,-3.56906631390861,-3.52942846198675,-3.49069452906917,-3.45690487878312,-3.42900256766767,-3.38838027803983,-3.33913835847767,-3.26210318781026,-3.18744678020969,-3.12397178564946,-3.02393677474385,-2.90934315105655,-2.7758071063703,-2.54973189803839,-2.46617498143705,-2.32336215144362,-2.20339725569602,-2.11808970036213,-2.0373887871387,-1.97644808311383,-1.89678915424798,-1.79092813700776,-1.71858439534522,-1.65575111591593,-1.60003866908003,-1.56472246702289,-1.51931244283431,-1.49263387499442,-1.44968222357392,-1.40585368773077,-1.36724727331957,-1.34362825518227,-1.30240083419814,-1.26628644993701,-1.2336111944631,-1.20563356536836,-1.16257387190115,-1.13190480344442,-1.09244247115009,-1.02878703081934,-0.997938554186608,-0.969333992458376,-0.926287417642499,-0.890898126437964,-0.85202590546225,-0.820956663901323,-0.767598440315027,-0.730965007524643,-0.680908927102975,-0.630051937519847,-0.588418723690375,-0.52813067043557,-0.455347989879487,-0.351693121912,-0.237215927077161
"23",23,-4.1736165926429,-3.06798465973326,-2.54024739956888,-2.30150197237741,-2.1208797423731,-2.01737421110161,-1.89352356278067,-1.81598059977341,-1.76310770736873,-1.70775201850315,-1.66880120586832,-1.62682000905256,-1.57658170259889,-1.54582058266715,-1.50408988049364,-1.4696702839798,-1.44410363845273,-1.41951691435495,-1.38922002741834,-1.37050510714534,-1.33760325865417,-1.31642313215148,-1.28611760808975,-1.2583630191646,-1.23843780717182,-1.21878822735312,-1.19731718194103,-1.17852416160243,-1.14785790721807,-1.12648619113329,-1.10425117895642,-1.08806085459732,-1.06575574679249,-1.03887606920066,-1.02197792939389,-1.0061770289028,-0.984956539565286,-0.965112868493985,-0.939586361358763,-0.915622727941362,-0.892300542984104,-0.861679112752162,-0.841129976043917,-0.811167601696761,-0.789474101626094,-0.767765554393576,-0.743754523954297,-0.717209203111862,-0.687748638539864,-0.656764907996163,-0.629944209668393,-0.591199259445054,-0.556762464544731,-0.522858858442783,-0.490194373109247,-0.45054339419429,-0.392500482524338,-0.369819292679097,-0.31885523219458,-0.268947482540759,-0.208410365363152,-0.15640167993063,-0.109545439253071,-0.0271667495479595,0.0635876869832563,0.119953185816975,0.203545101628402,0.271168502818749,0.310176050470678,0.365199004424246,0.405681837881151,0.455484252655267,0.501233319580451,0.563202856947851,0.606528365297554,0.663963965736999,0.708793973273882,0.780750301899605,0.825005750715675,0.875917105679266,0.9165993704855,0.956846501436442,0.993180232722566,1.04862523589218,1.08504634183929,1.13231874919215,1.15836881493395,1.1992973374159,1.25618503174455,1.29022641203566,1.35676176036633,1.4072573225795,1.45429153470539,1.52522596460376,1.57075826953625,1.65048982109999,1.74019642452618,1.83393102992723,1.98054657168752
"24",24,-4.56684129523055,-4.41039709809143,-4.31962827885715,-4.25777754009161,-4.19779381446244,-4.13867623020259,-4.10212731885194,-4.06682440638454,-4.02873300426641,-3.99845196481304,-3.97017591803238,-3.9496305419832,-3.90453681503601,-3.87265929267889,-3.85402433558803,-3.82758809644467,-3.79887500695045,-3.76547056601213,-3.73456156682815,-3.68739675854648,-3.63930493220521,-3.57721369251651,-3.53932135548443,-3.48477760543926,-3.422061803646,-3.35347236519541,-3.12949064344441,-2.43646525037622,-2.10843365156588,-1.85401596533723,-1.79055892079201,-1.69318637564627,-1.62660496411594,-1.54557517074821,-1.48194814183953,-1.41511002960142,-1.36088388808381,-1.3177767696066,-1.27884340681653,-1.23477375855376,-1.19803920980414,-1.15529239122255,-1.13254942544975,-1.10296278546253,-1.07006896749801,-1.04244186632066,-1.00186555233547,-0.960902085725935,-0.927774149275732,-0.900445481848783,-0.875310847544102,-0.851255880608578,-0.827919557421576,-0.80668784686746,-0.767340024297475,-0.738579757099185,-0.721622550210623,-0.693135537212861,-0.674092083017816,-0.641486489584684,-0.615214702128585,-0.589358255793399,-0.562514881837514,-0.541513067940234,-0.519212301008433,-0.491732911449681,-0.472751518292031,-0.436374988504771,-0.408451355036571,-0.370275821896529,-0.348965760844067,-0.32639278483961,-0.304274374580686,-0.272308941820962,-0.252516380975075,-0.224665862729036,-0.197008458654297,-0.164556833436095,-0.139875632191621,-0.117141136364426,-0.0931088150030571,-0.0618746509131239,-0.0275077988470863,-0.000597629863310481,0.0361851694361475,0.0644090297938458,0.10023513606287,0.129428295805242,0.164982905474831,0.194069347405091,0.229432780257285,0.256943602309684,0.29939487567478,0.356795220301915,0.404044716402491,0.460081433461916,0.516145520992341,0.614110416111495,0.765450460131125
"25",25,-4.33173975504087,-3.99967700305179,-3.88177285647232,-3.82393529066207,-3.75627197689318,-3.7050650926438,-3.66105904670247,-3.62142382078721,-3.57035274970223,-3.52989035663249,-3.48702715785844,-3.45782694444663,-3.42868416992418,-3.40673102330308,-3.37454417509738,-3.34727810346895,-3.32407083081145,-3.30519932909461,-3.28985929243779,-3.26409971891422,-3.24013425661429,-3.21848435754039,-3.20031309934688,-3.17725619862178,-3.15444465263882,-3.12721587379615,-3.11599972762551,-3.10089999444357,-3.08588824102503,-3.07127321723335,-3.05552906021443,-3.04616550667019,-3.02942676176534,-3.01614587920813,-3.00344829188383,-2.98950186308609,-2.97306549150368,-2.95395946790422,-2.93446070160648,-2.91925988198083,-2.89962816796774,-2.88656003476936,-2.87240294191927,-2.8597819444157,-2.84123118950958,-2.82789477173038,-2.81271743920876,-2.7961863732863,-2.77596580636163,-2.76138023295597,-2.74560096275915,-2.73317502180354,-2.71624500455694,-2.68938975876199,-2.67557805696011,-2.66131526881851,-2.64271605630297,-2.62116778244072,-2.59390111554828,-2.56734939367392,-2.54612861424978,-2.53138152593544,-2.51340840005063,-2.49997594959286,-2.47570191417683,-2.44903751642886,-2.42723667688158,-2.39789275209309,-2.36569905950683,-2.33682600177957,-2.29452319632151,-2.26120760005678,-2.22095535680784,-2.17356127588225,-2.11699214343345,-2.05901553296348,-1.97939245464752,-1.87945743912263,-1.81372923116817,-1.6694123119922,-1.55485611411894,-1.42451969188201,-1.24273659076813,-1.15601327756276,-1.05745155340548,-0.959684183841575,-0.875406823926442,-0.764516977967404,-0.672019705675244,-0.600365759480639,-0.516768526844085,-0.440489406363058,-0.325609993429398,-0.232265711857528,-0.125352828795204,-0.0146758864895841,0.096209342718273,0.163847012836238,0.294834652939926
