"Index","indivrisk","Incidence","X5.","X50.","X95."
209,1e-04,0.01,1.29e-05,0.000249828,0.04694865
209,0.001,0.01,0.000123729,0.002138066,0.062330545
209,0.01,0.01,0.001063969,0.013258478,0.102840788
209,0.1,0.01,0.006549536,0.067870518,0.394951554
210,1e-06,0.01,1.35e-06,1.65e-05,0.805326797
210,1e-05,0.01,1.35e-05,0.000164871,0.966091382
210,1e-04,0.01,0.00013419,0.001636927,1.148625248
210,0.001,0.01,0.001325439,0.01599075,1.454625266
210,0.01,0.01,0.012575879,0.142173516,1.932639374
210,0.1,0.01,0.095597407,0.911958187,4.707653879
211,1e-06,0.01,1.3e-05,0.000161871,7.712602691
211,1e-05,0.01,0.000126774,0.001612315,9.551180836
211,1e-04,0.01,0.001244932,0.015982385,11.87140403
211,0.001,0.01,0.012125835,0.154923015,15.10501627
211,0.01,0.01,0.112261476,1.381086303,20.47628238
211,0.1,0.01,0.872898685,9.547753967,52.92690883
212,1e-06,0.01,1.34e-05,0.000206662,15.23247484
212,1e-05,0.01,0.00013377,0.002056996,18.11942637
212,1e-04,0.01,0.00133775,0.020438839,22.0491195
212,0.001,0.01,0.013311949,0.199480755,26.98795131
212,0.01,0.01,0.128078291,1.733163885,35.74556692
212,0.1,0.01,1.01072068,10.95720887,70.99744628
213,1e-06,0.01,8.82e-13,1.25e-11,1.59e-06
213,1e-05,0.01,8.82e-12,1.24e-10,1.86e-06
213,1e-04,0.01,8.79e-11,1.23e-09,2.18e-06
213,0.001,0.01,8.74e-10,1.22e-08,2.69e-06
213,0.01,0.01,8.55e-09,1.11e-07,3.32e-06
213,0.1,0.01,7.53e-08,7.82e-07,5.14e-06
214,1e-06,0.01,1.38e-05,0.00019024,6.456730046
214,1e-05,0.01,0.000137889,0.001870759,8.381913264
214,1e-04,0.01,0.001371678,0.018080791,10.990034
214,0.001,0.01,0.013370931,0.171615852,15.55692916
214,0.01,0.01,0.126629313,1.505273853,22.44061628
214,0.1,0.01,1.104202174,10.98351551,64.54193596
215,1e-06,0.01,1.91e-05,0.000324611,7.360007027
215,1e-05,0.01,0.000190469,0.003237654,9.075834737
215,1e-04,0.01,0.00190364,0.031796218,11.30424185
215,0.001,0.01,0.018796407,0.297476914,14.73959536
215,0.01,0.01,0.170330074,2.212061564,22.35092088
215,0.1,0.01,1.05805366,10.68731468,58.06315777
216,1e-06,0.01,4.09e-05,0.001083169,13.91371145
216,1e-05,0.01,0.000408223,0.010558089,16.35151147
216,1e-04,0.01,0.004065148,0.099181373,19.34388222
216,0.001,0.01,0.038913849,0.796017582,24.09637047
216,0.01,0.01,0.32842709,4.292860686,37.83533383
216,0.1,0.01,1.67263243,15.87010326,120.9151606
217,1e-06,0.01,0.000511224,0.340327123,2.012901914
217,1e-05,0.01,0.002028719,0.427693667,2.447672044
217,1e-04,0.01,0.008275997,0.54439598,2.986548283
217,0.001,0.01,0.027379515,0.689316686,3.660570598
217,0.01,0.01,0.0739799,0.884012002,4.579038728
217,0.1,0.01,0.132784349,1.219170798,6.046353571
218,1e-06,0.01,6.07e-05,0.001450737,7.29885225
218,1e-05,0.01,0.0006002,0.01430647,9.03918534
218,1e-04,0.01,0.005943511,0.134269934,11.4694518
218,0.001,0.01,0.055316537,1.033782806,17.18135291
218,0.01,0.01,0.42245259,5.050139046,33.65758575
218,0.1,0.01,1.882766099,17.29000029,98.39897986
219,1e-06,0.01,3.8e-05,0.895680938,7.497045079
219,1e-05,0.01,0.000379568,1.139992153,9.027949595
219,1e-04,0.01,0.00368348,1.470990645,10.95964101
219,0.001,0.01,0.033512891,1.96757776,13.50586928
219,0.01,0.01,0.208197007,2.955133707,16.82617499
219,0.1,0.01,0.609132864,5.80609561,28.12152088
220,1e-06,0.01,0.000192349,0.024599826,5.196679296
220,1e-05,0.01,0.00190441,0.140374659,6.434798514
220,1e-04,0.01,0.01805116,0.552528972,8.19581678
220,0.001,0.01,0.118227117,1.643388188,11.51545392
220,0.01,0.01,0.3704402,3.626104794,18.61215447
220,0.1,0.01,0.678264604,6.519367473,31.36651806
221,1e-06,0.01,2.46e-05,0.661462644,4.274398359
221,1e-05,0.01,0.000245263,0.834258398,5.18686742
221,1e-04,0.01,0.002412763,1.060436734,6.33205959
221,0.001,0.01,0.021563203,1.335286096,7.736641876
221,0.01,0.01,0.115656251,1.753559245,9.629879578
221,0.1,0.01,0.270367658,2.577478165,12.77147546
222,1e-06,0.01,2.51e-06,7.51e-05,1.97803673
222,1e-05,0.01,2.49e-05,0.000720444,2.612138328
222,1e-04,0.01,0.000249114,0.006579338,3.5004624
222,0.001,0.01,0.002459373,0.056493837,4.943100042
222,0.01,0.01,0.023178451,0.404765036,7.318360167
222,0.1,0.01,0.183498213,2.151211829,13.9818107
223,1e-06,0.01,1.65e-06,0.000162992,0.582867944
223,1e-05,0.01,1.31e-05,0.001094563,0.687416814
223,1e-04,0.01,9.41e-05,0.006795171,0.841636836
223,0.001,0.01,0.000527798,0.041263554,1.15693785
223,0.01,0.01,0.002055622,0.195808403,2.35911512
223,0.1,0.01,0.075861233,1.003138515,14.46346445
224,1e-06,0.01,4.76e-07,4.02e-05,0.235504284
224,1e-05,0.01,4.13e-06,0.000289813,0.271087428
224,1e-04,0.01,2.93e-05,0.001799869,0.316567511
224,0.001,0.01,0.000162059,0.010455445,0.415832718
224,0.01,0.01,0.000736138,0.056979355,0.840052282
224,0.1,0.01,0.021892998,0.358004923,4.449960597
225,1e-06,0.01,3.1e-05,0.000722913,3.455538965
225,1e-05,0.01,0.000307205,0.007012665,4.502253473
225,1e-04,0.01,0.003040518,0.063913056,6.074812398
225,0.001,0.01,0.028812014,0.473766816,8.663090736
225,0.01,0.01,0.199289443,2.175948434,14.8001374
225,0.1,0.01,0.705778691,6.333286455,32.74609141
226,1e-06,0.01,2.21e-08,3.59e-05,0.001083355
226,1e-05,0.01,1.1e-07,8.15e-05,0.001830687
226,1e-04,0.01,5.97e-07,0.000188714,0.003252774
226,0.001,0.01,2.79e-06,0.000434265,0.006085035
226,0.01,0.01,1.26e-05,0.001026374,0.012866563
226,0.1,0.01,6.35e-05,0.002772144,0.030418967
227,1e-06,0.01,1.34e-06,1.97e-05,0.234922658
227,1e-05,0.01,1.29e-05,0.000184367,0.336356735
227,1e-04,0.01,0.000124202,0.001666797,0.474370978
227,0.001,0.01,0.001169318,0.014618642,0.725122665
227,0.01,0.01,0.010451217,0.120746517,1.407235513
227,0.1,0.01,0.089302095,0.927493561,4.885857256
228,1e-06,0.01,4.77e-09,6.84e-08,0.004962412
228,1e-05,0.01,4.77e-08,6.83e-07,0.005875651
228,1e-04,0.01,4.76e-07,6.8e-06,0.006831266
228,0.001,0.01,4.72e-06,6.65e-05,0.008296588
228,0.01,0.01,4.53e-05,0.000588291,0.010803142
228,0.1,0.01,0.00036497,0.003815903,0.022586733
229,1e-06,0.01,2.85e-08,8.02e-07,0.017821416
229,1e-05,0.01,2.84e-07,7.88e-06,0.020880075
229,1e-04,0.01,2.82e-06,7.69e-05,0.02557316
229,0.001,0.01,2.75e-05,0.000679898,0.030758712
229,0.01,0.01,0.000259524,0.004233385,0.043316525
229,0.1,0.01,0.001619336,0.01756125,0.090042246
230,1e-06,0.01,7.37e-10,4.66e-08,0.001063679
230,1e-05,0.01,7.3e-09,3.66e-07,0.00142386
230,1e-04,0.01,7.04e-08,2.83e-06,0.001921074
230,0.001,0.01,6.75e-07,2.07e-05,0.002589268
230,0.01,0.01,5.88e-06,0.000133769,0.003837049
230,0.1,0.01,4.73e-05,0.000795079,0.007065861
231,1e-06,0.01,2.23e-09,4.84e-07,0.007780388
231,1e-05,0.01,2.19e-08,4.09e-06,0.009476311
231,1e-04,0.01,2.13e-07,3.41e-05,0.011693431
231,0.001,0.01,2.04e-06,0.000231814,0.014565317
231,0.01,0.01,1.88e-05,0.001071553,0.019059343
231,0.1,0.01,0.000165162,0.003251677,0.028114796
232,1e-06,0.01,3.58e-09,5.16e-08,0.003051767
232,1e-05,0.01,3.57e-08,5.14e-07,0.004147305
232,1e-04,0.01,3.57e-07,5.11e-06,0.005603491
232,0.001,0.01,3.56e-06,5.02e-05,0.007810263
232,0.01,0.01,3.52e-05,0.000463176,0.012706777
232,0.1,0.01,0.000331636,0.003531573,0.031279163
233,1e-06,0.01,6.05e-06,0.00141549,0.013478636
233,1e-05,0.01,1.8e-05,0.001906984,0.016567742
233,1e-04,0.01,5.14e-05,0.002556604,0.020607142
233,0.001,0.01,0.000136342,0.003469554,0.025346031
233,0.01,0.01,0.000343385,0.004922075,0.031619634
233,0.1,0.01,0.000746618,0.007583783,0.040534934
234,1e-06,0.01,9e-05,0.002002464,0.014529264
234,1e-05,0.01,0.000144454,0.002664547,0.017969258
234,1e-04,0.01,0.000234415,0.003572552,0.02228356
234,0.001,0.01,0.000373833,0.004754702,0.027699324
234,0.01,0.01,0.000614174,0.006457002,0.035542232
234,0.1,0.01,0.000974024,0.009205368,0.046338806
235,1e-06,0.01,8.62e-09,1.08e-07,0.002208058
235,1e-05,0.01,8.61e-08,1.07e-06,0.002759119
235,1e-04,0.01,8.45e-07,1.06e-05,0.003438241
235,0.001,0.01,8.34e-06,0.000101079,0.004707869
235,0.01,0.01,7.38e-05,0.000840652,0.008460688
235,0.1,0.01,0.000519505,0.004940228,0.032030774
236,1e-06,0.01,2.44e-05,0.002399829,0.02041312
236,1e-05,0.01,4.5e-05,0.003134671,0.023722575
236,1e-04,0.01,8.4e-05,0.004147909,0.027979822
236,0.001,0.01,0.000181976,0.005536455,0.034068485
236,0.01,0.01,0.000495155,0.007509433,0.04265106
236,0.1,0.01,0.001064736,0.010630139,0.055233729
237,1e-06,0.01,3.4e-07,0.003992453,0.032144313
237,1e-05,0.01,3.36e-06,0.005032206,0.036287305
237,1e-04,0.01,3.28e-05,0.006416159,0.042330666
237,0.001,0.01,0.000233108,0.008136635,0.048598355
237,0.01,0.01,0.000874046,0.010683658,0.058628438
237,0.1,0.01,0.00156318,0.014927498,0.07498147
238,1e-06,0.01,0.027975066,2.516804162,18.41660874
238,1e-05,0.01,0.134951993,3.102336409,19.8218846
238,1e-04,0.01,0.303530563,3.840209601,21.8649035
238,0.001,0.01,0.478105989,4.747656461,24.71521119
238,0.01,0.01,0.595487936,5.758206881,28.01309941
238,0.1,0.01,0.713393162,6.860279304,32.43866567
239,1e-06,0.01,0.170436417,9.908119895,64.30103885
239,1e-05,0.01,0.46582081,11.52219412,68.64090079
239,1e-04,0.01,0.90525292,13.35824998,73.77101051
239,0.001,0.01,1.415731476,15.54835647,79.42209481
239,0.01,0.01,1.909238841,17.80641496,87.71505259
239,0.1,0.01,2.394830395,20.93635686,99.47960036
240,1e-06,0.01,1.76e-06,2.49e-05,0.960693098
240,1e-05,0.01,1.76e-05,0.000248244,1.13272623
240,1e-04,0.01,0.000174802,0.002455679,1.399787508
240,0.001,0.01,0.001737316,0.023484055,1.726238346
240,0.01,0.01,0.016086045,0.189330068,2.359591232
240,0.1,0.01,0.106040725,1.069948996,5.845939446
241,1e-06,0.01,1.73e-06,0.032290592,0.581978129
241,1e-05,0.01,1.73e-05,0.043673332,0.657904048
241,1e-04,0.01,0.000172543,0.059831165,0.763268066
241,0.001,0.01,0.001594637,0.083915045,0.886717986
241,0.01,0.01,0.01125151,0.155594281,1.086201248
241,0.1,0.01,0.034931402,0.324039402,1.5721177
242,1e-06,0.01,1.03e-09,1.56e-08,0.00021106
242,1e-05,0.01,1.02e-08,1.51e-07,0.00031637
242,1e-04,0.01,1.01e-07,1.43e-06,0.000506195
242,0.001,0.01,9.97e-07,1.32e-05,0.00087383
242,0.01,0.01,9.56e-06,0.000113335,0.001788784
242,0.1,0.01,8.69e-05,0.000878618,0.005996125
243,1e-06,0.01,2.39e-06,0.000172368,0.282596564
243,1e-05,0.01,2.35e-05,0.001605325,0.347641573
243,1e-04,0.01,0.000230938,0.012231189,0.44442996
243,0.001,0.01,0.002125921,0.057730579,0.627158115
243,0.01,0.01,0.014310737,0.170680739,1.047148413
243,0.1,0.01,0.045119545,0.424573039,2.363559663
244,1e-06,0.01,4.58e-07,2.16e-05,0.047614365
244,1e-05,0.01,4.57e-06,0.000179261,0.068435515
244,1e-04,0.01,4.56e-05,0.001340765,0.102515966
244,0.001,0.01,0.000435503,0.008554137,0.166065835
244,0.01,0.01,0.003651828,0.045036947,0.333173123
244,0.1,0.01,0.019802439,0.183556013,0.947558892
245,1e-06,0.01,3.47e-07,0.000129232,0.050867157
245,1e-05,0.01,3.46e-06,0.000506805,0.072512607
245,1e-04,0.01,3.4e-05,0.002094303,0.107416838
245,0.001,0.01,0.000322418,0.00904947,0.173132697
245,0.01,0.01,0.002697427,0.039384004,0.324764221
245,0.1,0.01,0.016515282,0.162329347,0.883489863
246,1e-06,0.01,1.38e-06,0.00069908,0.14145096
246,1e-05,0.01,1.38e-05,0.001949794,0.182223545
246,1e-04,0.01,0.000136139,0.006423306,0.247532476
246,0.001,0.01,0.001250945,0.025257347,0.357147762
246,0.01,0.01,0.008299847,0.093080192,0.598386345
246,0.1,0.01,0.030288248,0.279406473,1.369663001
247,1e-06,0.01,0.000187961,0.318047154,2.187815589
247,1e-05,0.01,0.001383137,0.358809558,2.297786236
247,1e-04,0.01,0.006931463,0.413702828,2.454477054
247,0.001,0.01,0.025039631,0.485780357,2.682882842
247,0.01,0.01,0.055314503,0.58772093,3.005270419
247,0.1,0.01,0.081243626,0.753309013,3.805549681
248,1e-06,0.01,2.64e-06,5.83e-05,0.603789846
248,1e-05,0.01,2.63e-05,0.000581003,0.715942319
248,1e-04,0.01,0.000262844,0.005596531,0.899255365
248,0.001,0.01,0.002526262,0.046195346,1.166608666
248,0.01,0.01,0.01931428,0.253402583,1.984726774
248,0.1,0.01,0.08886553,0.894231122,5.947419714
249,1e-06,0.01,3.61e-07,8.04e-06,0.078309548
249,1e-05,0.01,3.56e-06,7.49e-05,0.111440745
249,1e-04,0.01,3.53e-05,0.000672939,0.169270176
249,0.001,0.01,0.000346914,0.005772815,0.273189079
249,0.01,0.01,0.003169449,0.042708768,0.520128091
249,0.1,0.01,0.025529397,0.261225596,1.463521243
250,1e-06,0.01,3.48e-07,7.37e-06,0.080731326
250,1e-05,0.01,3.44e-06,6.78e-05,0.117930709
250,1e-04,0.01,3.39e-05,0.000623111,0.178152965
250,0.001,0.01,0.000328933,0.005313718,0.295923106
250,0.01,0.01,0.003061591,0.040308149,0.542611178
250,0.1,0.01,0.025676048,0.25900639,1.514528676
251,1e-06,0.01,5.06e-09,6.58e-08,0.004005801
251,1e-05,0.01,5.06e-08,6.55e-07,0.004764262
251,1e-04,0.01,5.06e-07,6.49e-06,0.005690624
251,0.001,0.01,5.01e-06,6.31e-05,0.006928645
251,0.01,0.01,4.72e-05,0.000548269,0.008871454
251,0.1,0.01,0.000342545,0.003317705,0.018879576
252,1e-06,0.01,2.78e-09,5.49e-08,0.000475228
252,1e-05,0.01,2.77e-08,5.3e-07,0.000647738
252,1e-04,0.01,2.73e-07,4.89e-06,0.000943556
252,0.001,0.01,2.59e-06,4.01e-05,0.00147835
252,0.01,0.01,2.29e-05,0.000259816,0.002624504
252,0.1,0.01,0.000139668,0.001321563,0.00703253
253,1e-06,0.01,1.4e-08,2.71e-07,0.004699498
253,1e-05,0.01,1.4e-07,2.69e-06,0.00571133
253,1e-04,0.01,1.38e-06,2.63e-05,0.006935392
253,0.001,0.01,1.35e-05,0.000237913,0.008627049
253,0.01,0.01,0.000119658,0.00157992,0.013483961
253,0.1,0.01,0.000721664,0.006777674,0.035363871
254,1e-06,0.01,5.85e-09,5.12e-07,0.006745673
254,1e-05,0.01,4.1e-08,4.2e-06,0.007950426
254,1e-04,0.01,2.39e-07,3.15e-05,0.009756401
254,0.001,0.01,1.32e-06,0.000202178,0.013260037
254,0.01,0.01,6.01e-06,0.001179326,0.024037672
254,0.1,0.01,0.000671591,0.009493027,0.103455021
255,1e-06,0.01,4.8e-08,5.38e-07,0.079136594
255,1e-05,0.01,4.78e-07,5.36e-06,0.099834543
255,1e-04,0.01,4.76e-06,5.32e-05,0.126911759
255,0.001,0.01,4.76e-05,0.000525719,0.163327197
255,0.01,0.01,0.00046848,0.005007258,0.217888241
255,0.1,0.01,0.004573353,0.044712732,0.39282254
256,1e-06,0.01,1.01e-07,1.34e-06,0.062653022
256,1e-05,0.01,1.01e-06,1.34e-05,0.079845457
256,1e-04,0.01,1.01e-05,0.00013278,0.100771658
256,0.001,0.01,9.9e-05,0.001293658,0.134185297
256,0.01,0.01,0.000932451,0.011724197,0.204091521
256,0.1,0.01,0.007641431,0.081536592,0.521927814
257,1e-06,0.01,2e-08,2.14e-07,0.015408436
257,1e-05,0.01,2e-07,2.13e-06,0.019518902
257,1e-04,0.01,2e-06,2.13e-05,0.024947129
257,0.001,0.01,1.99e-05,0.000210899,0.033351805
257,0.01,0.01,0.000198161,0.002063579,0.045743855
257,0.1,0.01,0.001911762,0.018665024,0.115077151
258,1e-06,0.01,3.95e-07,1.02e-05,0.323056413
258,1e-05,0.01,3.94e-06,0.000100657,0.389595515
258,1e-04,0.01,3.92e-05,0.000970221,0.478936241
258,0.001,0.01,0.000388127,0.008720258,0.604227613
258,0.01,0.01,0.003600656,0.061063588,0.838232524
258,0.1,0.01,0.024637308,0.263667589,1.604822701
259,1e-06,0.01,6.93e-08,1.67e-06,0.023443457
259,1e-05,0.01,6.71e-07,1.46e-05,0.033787732
259,1e-04,0.01,6.6e-06,0.000126039,0.049584198
259,0.001,0.01,6.37e-05,0.001036631,0.077269257
259,0.01,0.01,0.000584463,0.007523051,0.131778246
259,0.1,0.01,0.004896559,0.050924833,0.316958255
260,1e-06,0.01,7.01e-08,1.01e-06,0.054600113
260,1e-05,0.01,7.01e-07,1.01e-05,0.064704184
260,1e-04,0.01,7.01e-06,0.000100089,0.076744128
260,0.001,0.01,6.93e-05,0.000968376,0.093738804
260,0.01,0.01,0.000654095,0.008365496,0.120011783
260,0.1,0.01,0.005053975,0.049405552,0.262389407
261,1e-06,0.01,7.57e-08,8.99e-07,0.056253304
261,1e-05,0.01,7.56e-07,8.92e-06,0.067834876
261,1e-04,0.01,7.48e-06,8.83e-05,0.08119229
261,0.001,0.01,7.31e-05,0.00085943,0.101755512
261,0.01,0.01,0.000676082,0.007851294,0.137075926
261,0.1,0.01,0.005450615,0.059356182,0.358372259
262,1e-06,0.01,2.78e-07,4.28e-06,0.097628804
262,1e-05,0.01,2.77e-06,4.27e-05,0.119528776
262,1e-04,0.01,2.72e-05,0.000422012,0.149634328
262,0.001,0.01,0.000267531,0.004028464,0.192245296
262,0.01,0.01,0.00240851,0.031639526,0.310254822
262,0.1,0.01,0.018016183,0.180101859,1.016742367
263,1e-06,0.01,2.66e-07,3.83e-06,0.150641811
263,1e-05,0.01,2.66e-06,3.79e-05,0.181532081
263,1e-04,0.01,2.65e-05,0.000374372,0.217255591
263,0.001,0.01,0.000259765,0.003596098,0.265668855
263,0.01,0.01,0.002445551,0.029229735,0.33632538
263,0.1,0.01,0.016182602,0.154641252,0.812868438
264,1e-06,0.01,6.69e-08,1.13e-06,0.02667525
264,1e-05,0.01,6.68e-07,1.1e-05,0.035313204
264,1e-04,0.01,6.58e-06,0.000105239,0.047283081
264,0.001,0.01,6.42e-05,0.000957671,0.066433892
264,0.01,0.01,0.000599948,0.007775457,0.10570838
264,0.1,0.01,0.005136034,0.050004804,0.297174583
265,1e-06,0.01,1.55e-07,1.98e-06,0.05620256
265,1e-05,0.01,1.54e-06,1.97e-05,0.070898861
265,1e-04,0.01,1.51e-05,0.00019505,0.091869678
265,0.001,0.01,0.000149577,0.001896639,0.121531913
265,0.01,0.01,0.001393756,0.015942974,0.177988078
265,0.1,0.01,0.010229624,0.10185592,0.563484083
266,1e-06,0.01,1.48e-08,6.48e-07,0.001729527
266,1e-05,0.01,1.27e-07,3.76e-06,0.002634611
266,1e-04,0.01,1.04e-06,2.21e-05,0.004074421
266,0.001,0.01,8.3e-06,0.000128743,0.006442768
266,0.01,0.01,6.26e-05,0.000737303,0.010693728
266,0.1,0.01,0.000453913,0.004148186,0.024587379
267,1e-06,0.01,1.63e-08,2.41e-06,0.001177494
267,1e-05,0.01,1.56e-07,1.12e-05,0.001893078
267,1e-04,0.01,1.49e-06,5.37e-05,0.003349384
267,0.001,0.01,1.36e-05,0.000273656,0.006434806
267,0.01,0.01,0.000117621,0.001448013,0.014168053
267,0.1,0.01,0.000864501,0.008302704,0.04466323
268,1e-06,0.01,1.85e-06,3.62e-05,0.213849895
268,1e-05,0.01,1.85e-05,0.00035995,0.261422701
268,1e-04,0.01,0.000182751,0.003349868,0.326358451
268,0.001,0.01,0.001655699,0.024601812,0.434847094
268,0.01,0.01,0.01014373,0.103745398,0.689557093
268,0.1,0.01,0.029580966,0.258579953,1.31012811
269,1e-06,0.01,1.12e-06,3.81e-05,0.080228824
269,1e-05,0.01,1.12e-05,0.000371381,0.099989778
269,1e-04,0.01,0.000109276,0.003103281,0.132621876
269,0.001,0.01,0.000945869,0.016692381,0.191791656
269,0.01,0.01,0.004872039,0.053571342,0.319009203
269,0.1,0.01,0.012387491,0.114290275,0.555879837
270,1e-06,0.01,1.39e-06,4.21e-05,0.262536161
270,1e-05,0.01,1.39e-05,0.000414292,0.320000516
270,1e-04,0.01,0.000137553,0.003898715,0.402452214
270,0.001,0.01,0.00127906,0.02821857,0.532519847
270,0.01,0.01,0.009169859,0.12153522,0.872086197
270,0.1,0.01,0.034392822,0.326651447,1.670561971
271,1e-06,0.01,1.32e-06,2.3e-05,0.397364122
271,1e-05,0.01,1.29e-05,0.000214082,0.54075112
271,1e-04,0.01,0.000121289,0.001910617,0.745694818
271,0.001,0.01,0.001119806,0.016976367,1.076399049
271,0.01,0.01,0.0097277,0.136865398,1.888662632
271,0.1,0.01,0.082907235,0.994493627,5.547216981
