Dataset,X1.,X2.,X3.,X4.,X5.,X6.,X7.,X8.,X9.,X10.,X11.,X12.,X13.,X14.,X15.,X16.,X17.,X18.,X19.,X20.,X21.,X22.,X23.,X24.,X25.,X26.,X27.,X28.,X29.,X30.,X31.,X32.,X33.,X34.,X35.,X36.,X37.,X38.,X39.,X40.,X41.,X42.,X43.,X44.,X45.,X46.,X47.,X48.,X49.,X50.,X51.,X52.,X53.,X54.,X55.,X56.,X57.,X58.,X59.,X60.,X61.,X62.,X63.,X64.,X65.,X66.,X67.,X68.,X69.,X70.,X71.,X72.,X73.,X74.,X75.,X76.,X77.,X78.,X79.,X80.,X81.,X82.,X83.,X84.,X85.,X86.,X87.,X88.,X89.,X90.,X91.,X92.,X93.,X94.,X95.,X96.,X97.,X98.,X99.
11,-3.72626283495358,-3.35181340974517,-3.12048879033104,-2.8810150189478,-2.68509902629985,-2.59093524725517,-2.52897480762679,-2.45244433487719,-2.40072892511028,-2.33757897994199,-2.25375107509962,-2.20390544391036,-2.15232654678019,-2.09482200132131,-2.0462989321197,-2.01205276696132,-1.98070343933365,-1.9520468884648,-1.91308960392589,-1.87820013826603,-1.85825105000532,-1.83281203473917,-1.80458419751076,-1.78737751194046,-1.76442097180112,-1.74233988113128,-1.72120198540111,-1.70212870496287,-1.68595688322405,-1.66901203208499,-1.65161160238448,-1.63801512503338,-1.61744066001477,-1.60196855345649,-1.58951678548389,-1.56697058663321,-1.54979858824928,-1.53126245578497,-1.51220686292577,-1.50285410818229,-1.48995283179481,-1.47583003861207,-1.46108000237707,-1.4531308429302,-1.4466360056038,-1.42558518214295,-1.40937228980838,-1.39404319168054,-1.38142962825241,-1.36960591301541,-1.35623711185346,-1.34711381781994,-1.33061577367358,-1.31703445496184,-1.30445200836885,-1.28801097587594,-1.27409633173431,-1.25804578303887,-1.24323750224922,-1.22841269082676,-1.21461810350369,-1.20227495997004,-1.18893288038935,-1.17320423102849,-1.16001438036001,-1.14776966458292,-1.13231170271209,-1.11028445569618,-1.09793593952006,-1.08627342623165,-1.07238789970229,-1.05734546536747,-1.04621896402206,-1.03491819673582,-1.02179761682391,-1.00290353542823,-0.986570092614638,-0.971011469267066,-0.957652918402148,-0.940161796276527,-0.923080476882831,-0.905961265549766,-0.894599932279098,-0.88106052290858,-0.863764896113222,-0.84086373089643,-0.81750943180853,-0.789832473194188,-0.779762481698424,-0.749365730081892,-0.728619086071776,-0.698270853312388,-0.672675937796948,-0.636411505156153,-0.603960312030009,-0.564947020173973,-0.521570806572024,-0.468336560834215,-0.379763018779623
12,-6.94941436888151,-6.67457442012312,-6.61256137271217,-6.53598499582836,-6.47719759571682,-6.42195599258303,-6.37629547471076,-6.3298302261256,-6.28710029222511,-6.24346271541271,-6.20991380586994,-6.18655468158467,-6.15870246089984,-6.12886846957108,-6.1017142271522,-6.06744431007298,-6.04841267454962,-6.0224656875814,-6.00329877676742,-5.98229873576045,-5.95976200966408,-5.93596174468454,-5.91779298990155,-5.90275742122833,-5.88685185938119,-5.87071586871062,-5.85439711261424,-5.83772358420463,-5.8188339363859,-5.79620153433644,-5.78529552803161,-5.76856516201822,-5.74492480007543,-5.72658807464851,-5.71061937081358,-5.69131858686669,-5.67631151307383,-5.6564422886334,-5.64158443167848,-5.6233579408006,-5.60963346646783,-5.59221281336021,-5.58339047710858,-5.57025300249401,-5.55236576707311,-5.53439752975115,-5.51845022408773,-5.49749285809036,-5.48399302175471,-5.46856470956939,-5.45006585612146,-5.42723367592814,-5.40887015457233,-5.38525816371576,-5.36928002924636,-5.34560443858484,-5.32369360673,-5.30331117643891,-5.27986210217948,-5.25897976061511,-5.23829978885387,-5.21441892098149,-5.18907112438621,-5.15799673519268,-5.12210802786391,-5.09441671211279,-5.06069597001226,-5.01504886762407,-4.96341504516312,-4.91279685029344,-4.85004316052274,-4.80285466573344,-4.74065380833858,-4.67810237253379,-4.5597230879659,-4.4818153512141,-4.39824592035659,-4.31126241554707,-4.23915335317766,-4.1561539275299,-4.07167743011855,-4.00371831688611,-3.91266144540209,-3.77246010196504,-3.70153705389693,-3.59237758408206,-3.45355641296635,-3.36300721433987,-3.26282388933176,-3.13977582446916,-3.01556701851655,-2.91319068781554,-2.81370948730235,-2.68297633889121,-2.59259945297055,-2.46034564518349,-2.32363020545271,-2.16887627694045,-1.99860640351442
13,-8.07974070798844,-7.58196992903574,-7.11689411977012,-6.7944755816035,-6.58865348150654,-6.44919643764696,-6.31470284333796,-6.21357206779731,-6.1440291629535,-6.06988999420227,-5.991435261121,-5.9129847182924,-5.8577954883491,-5.7993162536296,-5.7312086125874,-5.66384207701382,-5.61078697728405,-5.5509879217108,-5.49224453237536,-5.43331048592738,-5.38270492992329,-5.32462520666174,-5.26967812189939,-5.20914460552424,-5.16708939241287,-5.13478751386242,-5.10604471575537,-5.05201447647462,-5.02159510570149,-4.96733137923603,-4.94487302637756,-4.91450452904792,-4.89277035557422,-4.86405048423598,-4.83830530637895,-4.79674482581127,-4.76387609052083,-4.73773109683229,-4.71210330671296,-4.67688238032623,-4.64907380513239,-4.61393003271631,-4.58222019980393,-4.55055876685069,-4.52834029605476,-4.50951673096026,-4.4861950245977,-4.46386459686628,-4.44144230872309,-4.41212504493183,-4.38504185138422,-4.3615013020055,-4.33876271544721,-4.31536941539982,-4.28554637081815,-4.26613230470969,-4.25105754002781,-4.23620528759441,-4.21470893203171,-4.1997932485606,-4.17796800541008,-4.15954336820737,-4.14273531905869,-4.11933397361512,-4.10840169545625,-4.09123970980677,-4.06670972233512,-4.04556716062567,-4.02072567153956,-4.00887240804204,-3.98984982294042,-3.96863533516904,-3.93728318150919,-3.91921542492431,-3.9027850731052,-3.88506539553202,-3.86173671306554,-3.84257997654617,-3.8165424765704,-3.79681559263081,-3.77031713368894,-3.74357323594011,-3.71615802658493,-3.69121399472968,-3.66435322831937,-3.63163072332286,-3.5973584223077,-3.58026362489193,-3.55120622663359,-3.51093192436757,-3.46993235969193,-3.41101846319597,-3.38033407080262,-3.33828563056563,-3.27692547224495,-3.22027824096319,-3.13393599985915,-3.02229032412543,-2.80509575005811
14,-6.59154026886527,-6.41967297934296,-6.35366951016977,-6.24381817696044,-6.17825010862,-6.11373735810163,-6.05977800986273,-6.01202834636215,-5.982354539515,-5.94035385545141,-5.90380241053967,-5.85710213774932,-5.79730967963994,-5.75835274446258,-5.7162184270756,-5.64695036413764,-5.59252435544567,-5.55346316503483,-5.51441048566326,-5.44881683047448,-5.39502627371433,-5.35942757412486,-5.32909817125804,-5.2883977476421,-5.2594336468584,-5.23491641580034,-5.20167058547203,-5.17145490060013,-5.14980652208652,-5.12025655231347,-5.09764454518759,-5.06528939504211,-5.04833690653863,-5.02343959110488,-4.9969752260678,-4.98096421416329,-4.96166740036547,-4.93313094902701,-4.91739153009832,-4.8959953478169,-4.87425475026413,-4.85431061544297,-4.83445593066938,-4.81781472497494,-4.80114259708189,-4.77739464434023,-4.75617376301395,-4.74158087454299,-4.72181619975379,-4.70023874938906,-4.68214607594911,-4.66453811048038,-4.6453111196222,-4.63599964163422,-4.61329589903096,-4.59431109004968,-4.58063223762071,-4.56054039436684,-4.54282112843743,-4.52670813883993,-4.5059029044772,-4.48803020227707,-4.46300796051469,-4.44708271803766,-4.42254982739448,-4.40401821609124,-4.37272330039779,-4.34375379225989,-4.32311341289815,-4.30192478442035,-4.26950580146725,-4.24840926931868,-4.20853664042255,-4.17259703973219,-4.13046913890772,-4.07911736241151,-4.02856055167951,-3.94472988280026,-3.86886293878753,-3.75779239727744,-3.63046816747607,-3.49820132657746,-3.34054934425717,-3.11208188857383,-2.86570306563919,-2.63886501671796,-2.46753464940371,-2.33899232616904,-2.22397564461468,-2.09694009895254,-1.93669429960283,-1.84744092048597,-1.7469987688916,-1.6529052583457,-1.54580806358148,-1.42960744967579,-1.34796051962119,-1.24305482611515,-1.06786142551055
15,-6.94308975180039,-6.81438249572668,-6.71628514803716,-6.59294590133129,-6.53587884449215,-6.49856278427791,-6.45587842336892,-6.40495242884014,-6.36835066168417,-6.34432248682563,-6.29223658433494,-6.25149799535953,-6.20749424665208,-6.17411943372214,-6.12338768051386,-6.06102866471599,-6.02669375366748,-5.97200289505802,-5.92618439981004,-5.87503909992344,-5.8351023858205,-5.71287960102119,-5.63570523949531,-5.54855646302124,-5.48513165672831,-5.38571917122276,-5.32954892821408,-5.28389844965329,-5.22256745107522,-5.17529538126954,-5.12618544567106,-5.08485842349721,-5.04171751340534,-5.00382107542147,-4.97082714375999,-4.94377692069316,-4.90724275372012,-4.8746305864847,-4.8465151663757,-4.81179385785374,-4.78071048731475,-4.75646180619426,-4.73012061169399,-4.70026215865712,-4.67977808266703,-4.65010535908857,-4.60279359727201,-4.57452977224891,-4.5549853220739,-4.52944633962152,-4.50442312785644,-4.47762891046598,-4.4507180688024,-4.41301460645062,-4.37499181293018,-4.33738702795642,-4.30697653781548,-4.27000709649632,-4.21904754125522,-4.16876435206296,-4.12568080153647,-4.09054100991505,-4.05008396918842,-3.99403524351492,-3.94797221781937,-3.88454224126231,-3.8291911835813,-3.76819023722557,-3.70080285230177,-3.63820071075449,-3.56054860659288,-3.4455984085934,-3.36055162517677,-3.25917755986293,-3.18460589932986,-3.08590990622554,-2.98453040091372,-2.86596232129662,-2.78363051242977,-2.64429483795921,-2.51345975436957,-2.42084545332392,-2.34096193367704,-2.22968709912764,-2.16210817966186,-2.07927719821315,-2.00974424542723,-1.94684436504171,-1.88870729195072,-1.79153785182606,-1.69754524974389,-1.64072497881869,-1.59337659311266,-1.48897632972618,-1.40741357879378,-1.32456177223337,-1.23560595785477,-1.13909041161522,-1.00851567309025
16,-7.78006165392747,-7.54890951934162,-7.42955114287575,-7.35819426293103,-7.3084459889278,-7.25681659410159,-7.19666836771842,-7.14522773792356,-7.11637775175079,-7.07328272330972,-7.03866072238835,-6.99850364789583,-6.96538807911007,-6.93178735510891,-6.90009027692301,-6.87394306159272,-6.84849913380443,-6.81984642475735,-6.7958849303782,-6.74789786893318,-6.67897173907537,-6.63855773628937,-6.59673366128645,-6.55459466329256,-6.47547896953668,-6.38746177259614,-6.28548838888387,-6.17787245889315,-6.11034098520431,-5.99625327134535,-5.93681042089655,-5.88295677583712,-5.84585459073099,-5.81831734973975,-5.77853329802325,-5.74454102257793,-5.70615841134875,-5.66150398112378,-5.6232237739069,-5.58873134256359,-5.5533670802924,-5.52514848996886,-5.501888737087,-5.47175023938757,-5.43148982532021,-5.40240903258005,-5.37370694633176,-5.34777505844243,-5.31898037312135,-5.27877762569413,-5.24533092086518,-5.21120392873671,-5.17789864403536,-5.14353095789694,-5.10981734872614,-5.07383568047369,-5.03350610760349,-5.00021065913657,-4.95487757439518,-4.92624874713601,-4.89746195040856,-4.86195297836104,-4.82864897204934,-4.80569728715911,-4.77836323564557,-4.74399200566448,-4.68940002324831,-4.63252412914047,-4.56376540657139,-4.51342140582213,-4.45146204178455,-4.40531594562839,-4.36187209526201,-4.27244045295178,-4.20905169887113,-4.10519218824652,-4.03616870449208,-3.96523714900006,-3.89791971015229,-3.84764180952992,-3.73542083972465,-3.62453514641561,-3.5671918474897,-3.44229943746438,-3.34958238861628,-3.27523609863329,-3.15005063104852,-3.05753205233539,-3.00939039331133,-2.94040989910695,-2.86932073464792,-2.8071833751573,-2.72360547587539,-2.65681714377008,-2.56633260076958,-2.44653650994387,-2.26100952310239,-2.15631895672941,-1.86862696876796
17,-6.72628703571775,-6.42137885234449,-6.34993122482468,-6.29936956756384,-6.2619553328169,-6.21246882437834,-6.17352605784819,-6.14387146057103,-6.1168731796261,-6.08728736967091,-6.07263037330748,-6.04834579783174,-6.02569331686568,-6.00798844702523,-5.99052281740854,-5.97746699220894,-5.95748276724982,-5.94676645745836,-5.93098255101721,-5.91660070338501,-5.90598317233181,-5.89078398817043,-5.87348126833408,-5.8593545051895,-5.84722550669198,-5.83512892615045,-5.82646517668897,-5.81427082325156,-5.80104568725908,-5.78670155111308,-5.77229912471535,-5.7623761339708,-5.74847122083173,-5.73536646006766,-5.72927726700355,-5.71926433247884,-5.70319347341879,-5.68831868359572,-5.67777211825208,-5.67147021934008,-5.66270610794585,-5.65108391625217,-5.64254326656394,-5.63532030092908,-5.61920409569279,-5.60798284028344,-5.59487489558356,-5.58519801127581,-5.57549691643361,-5.56362966334857,-5.55008676658723,-5.54235700059496,-5.53228906362161,-5.51958865451636,-5.50724355918823,-5.49308971086961,-5.48474686070207,-5.47273121078782,-5.45897620610096,-5.44562362768554,-5.43114715288254,-5.42358376579993,-5.41085478170103,-5.39712625784924,-5.38516326949165,-5.37436705551889,-5.36295912300127,-5.3506969911902,-5.3350985107634,-5.32635859797266,-5.31532790346193,-5.2971331763823,-5.28419711256345,-5.27380679090567,-5.26233565334011,-5.24611622607197,-5.22654596088637,-5.21408617778482,-5.19755410507783,-5.17907699633863,-5.16177179484244,-5.14190651515276,-5.12152201742763,-5.10241929048095,-5.08695966173809,-5.06413486660105,-5.03869402180044,-5.00599516827719,-4.98109498120088,-4.9342106318311,-4.90349933130076,-4.87404441142062,-4.8341161385171,-4.78532079391924,-4.70521223666284,-4.65485861984552,-4.48048461649615,-4.28680668451742,-3.82953795690677
18,-4.99000301096256,-4.82796282326651,-4.72688228832743,-4.65813724794968,-4.61394326603298,-4.54466205007577,-4.51299607428833,-4.48034225257954,-4.45600117946422,-4.41252568209684,-4.38477547291952,-4.34748167826923,-4.32550065666876,-4.29752829770146,-4.26335889535398,-4.2363916114068,-4.21596965348092,-4.19375060362239,-4.17471462493563,-4.1589669334353,-4.14598034153871,-4.12857683574327,-4.10957248401462,-4.09484273138486,-4.07856809042554,-4.064652340449,-4.0497103056121,-4.03749203325869,-4.01982887359895,-4.00253618517547,-3.98407385733371,-3.9672768483199,-3.95040473307853,-3.9368030965185,-3.92185229614275,-3.91050493847832,-3.89089141364959,-3.86985704294708,-3.85525187117006,-3.83753030921294,-3.82370630018311,-3.80817218220845,-3.7872971490633,-3.77440570443036,-3.7588449394335,-3.74276639147888,-3.72978416330004,-3.71197084009004,-3.68857958482938,-3.67391414296841,-3.6521468003917,-3.63183770947892,-3.62107114414428,-3.59973149790199,-3.58012416073813,-3.56698593523548,-3.55140450276784,-3.52914964983764,-3.51073119276754,-3.48375655441934,-3.45243595015342,-3.4289169143032,-3.40386395718562,-3.38033398030135,-3.35580466172653,-3.33182184864993,-3.30939783765448,-3.27757359490857,-3.2540068046685,-3.23046042378814,-3.18966169655808,-3.15589201073691,-3.11455699547243,-3.06784201204678,-3.01334193814134,-2.96285865073142,-2.90993475798889,-2.8268888897917,-2.75371107980478,-2.62872054055832,-2.47801345748067,-2.29796349925559,-1.8890858111303,-1.47629220968962,-1.26088699985872,-1.11427817415642,-0.919698152768938,-0.784777886880564,-0.621281357275251,-0.506190288574716,-0.334938883434524,-0.17962610751179,-0.0616538408939792,0.069115255666481,0.176548379421172,0.292201054820071,0.388791034551601,0.483192797944953,0.711968129698398
19,-5.02881334452542,-4.87025539380994,-4.80101795160718,-4.73096795980866,-4.66453555836023,-4.61772804059746,-4.56403433914742,-4.51425095628969,-4.46522623975107,-4.43292323467139,-4.40842686747798,-4.36648583545959,-4.33621710118034,-4.31262486739911,-4.28677619084115,-4.26369221698525,-4.24327927618584,-4.22826368244945,-4.20994839616823,-4.18937403012456,-4.17173454695749,-4.14971451521823,-4.13982835627217,-4.10732399820845,-4.08940293688157,-4.07309836101364,-4.05525641691711,-4.03773946349296,-4.02181613557204,-4.00051550971179,-3.97943495796584,-3.96355079235748,-3.94772013895249,-3.9300618236707,-3.91671359939562,-3.89862545231436,-3.88298267599561,-3.87214744723572,-3.85972716551966,-3.83972250106768,-3.82287470799409,-3.80642675785449,-3.79076514964992,-3.77370209882897,-3.75487137550062,-3.7386480407886,-3.7232567602935,-3.70168419279888,-3.68402009544751,-3.66182184418536,-3.63408063693785,-3.61779982159842,-3.60804420230729,-3.58952777034567,-3.56942698808661,-3.54565198007436,-3.5247430528088,-3.51046988425321,-3.50170737929475,-3.47979044150516,-3.46516094209937,-3.44877271214007,-3.42514989355198,-3.39267382570565,-3.37128098906479,-3.3459266428014,-3.307354496442,-3.27660510940794,-3.24675671453499,-3.2340825375282,-3.20603189159824,-3.16846929663902,-3.12475520230124,-3.07671525070584,-3.03109763671164,-2.96756472836643,-2.92506948894348,-2.87940089862307,-2.80517596543666,-2.75625372823836,-2.68676609139575,-2.59199888018805,-2.47927916183597,-2.34218243369111,-2.02535796272489,-1.50822629522189,-1.13115687896841,-0.928993386248117,-0.649261181421804,-0.524101207109854,-0.353211079330467,-0.230498451928412,-0.127551752733022,0.019411884757478,0.0965817683981654,0.198362976599848,0.344590748499149,0.475351925890019,0.634420548435906
20,-4.37921439922076,-4.23314954261314,-4.10149324633197,-4.024216700193,-3.95860577690856,-3.90828748069781,-3.88243748208881,-3.8297235701909,-3.79731405542532,-3.76252666166098,-3.74081688529229,-3.6877635395368,-3.66462969876596,-3.63543582716714,-3.60550789456214,-3.58208012271861,-3.55266436917702,-3.52281777674687,-3.50191714952098,-3.47790912623069,-3.45799330774039,-3.43274001228333,-3.39763995304161,-3.37409681420739,-3.34546678768963,-3.30258795179563,-3.27834603475873,-3.26030765811582,-3.23636864735208,-3.21925826697403,-3.19735791933479,-3.17124724865496,-3.13992446060235,-3.11424883146233,-3.10227541684543,-3.08363134311826,-3.05400412098538,-3.02753812588867,-2.99836822051976,-2.98267010777821,-2.95770128225281,-2.93462532536484,-2.90904962939119,-2.8772392751337,-2.86204231819204,-2.84544523662195,-2.82209016610864,-2.80358377615938,-2.78571577111278,-2.76980195870722,-2.74581333270904,-2.72387323041352,-2.7036641730157,-2.68133508793953,-2.65531021218873,-2.63236580753551,-2.60971414020251,-2.58345399032622,-2.56373770504962,-2.53877186363063,-2.50053518922518,-2.47035551747681,-2.44599188058025,-2.39319434784175,-2.35261997848173,-2.31015016846064,-2.27642063033673,-2.2096418205782,-2.14050459444019,-2.03888589481166,-1.90084145864233,-1.6481358043238,-1.24421070168347,-0.955021339473361,-0.774049243106897,-0.587146592532306,-0.405680430783602,-0.314453752832501,-0.192291554486806,-0.0647556508301467,0.076662273015604,0.167181014293054,0.271763718763247,0.342605539002141,0.386823273261773,0.451400740705622,0.497811963346782,0.563807892837871,0.643522723201281,0.702817521771607,0.745989815352541,0.807173341465013,0.876286398901,0.93095844142038,1.01574206827718,1.0899633529229,1.20019125682932,1.30817909929601,1.44516249099543
21,-8.33991709377266,-8.1511986388469,-8.06143781451899,-7.98085899237036,-7.92840446138261,-7.88710100186343,-7.83836561326301,-7.80309794107352,-7.7669195289035,-7.73046446956356,-7.70127877221484,-7.67346508131938,-7.65719434400782,-7.63016290310639,-7.60219760076226,-7.5796281863447,-7.56059308179922,-7.538660990389,-7.52728442973473,-7.50138623375579,-7.48383692716926,-7.46669118842304,-7.4440928815501,-7.42405101150453,-7.4062465582858,-7.39406379646042,-7.37921724057865,-7.36489429570727,-7.34048705141075,-7.32324946595823,-7.30056674369119,-7.28841223474451,-7.26874875436126,-7.24962903169508,-7.23535494294647,-7.21147723635129,-7.19179777464466,-7.17262807268648,-7.14902667379449,-7.1311000088029,-7.1098604966208,-7.0928428341393,-7.07304547325277,-7.04581861691642,-7.02179963874348,-6.99717033465637,-6.98329544690568,-6.95233601515287,-6.93159310305086,-6.91427346878962,-6.88812759467341,-6.86912020164182,-6.8514399848721,-6.82094239500103,-6.79257332097815,-6.76648035724714,-6.74719401700223,-6.71760999153028,-6.68333866489823,-6.6498855359778,-6.6130671188339,-6.5518763778558,-6.51898064837767,-6.48809563397187,-6.4244116309126,-6.39348460146428,-6.34873724606168,-6.29100146053203,-6.24955119666967,-6.19790823868278,-6.12947575187547,-6.04500317415897,-5.94426977258474,-5.87456881597926,-5.82907043036867,-5.77183494735697,-5.70555425353614,-5.63874777155009,-5.52291703471772,-5.4528709527849,-5.34182553944419,-5.248683851476,-5.18287633809403,-5.08792202730168,-5.01729090191401,-4.94072668117087,-4.85289136699893,-4.75347039010923,-4.71140162605423,-4.66163641468184,-4.57515090227123,-4.48146353493422,-4.43433494641251,-4.34792021224287,-4.29919155695169,-4.24791356283798,-4.13405725436888,-3.99443818845491,-3.86507823269481
22,-8.32922874210776,-7.71260715669879,-7.27317302805247,-6.92073459745107,-6.63232145185407,-6.50877409873527,-6.23546440121196,-6.09065231751445,-5.96062238451572,-5.8583651733859,-5.73935923893287,-5.64218594460086,-5.57343814911718,-5.51052636120853,-5.43671601857366,-5.38996040978395,-5.33951209701671,-5.30059825223577,-5.26368355093196,-5.21290609820856,-5.17200817040308,-5.13656298578482,-5.08362451059732,-5.0396596193769,-4.99023270997909,-4.95108181619136,-4.91862296470309,-4.86608059112775,-4.83248262701571,-4.79248299739439,-4.72344038093643,-4.67012868981681,-4.62080594214626,-4.55992341552273,-4.52049273389838,-4.47116419948379,-4.38842426405296,-4.34505562475252,-4.28696738745656,-4.22696397074597,-4.16684318581272,-4.12386507974856,-4.077420524665,-4.02445704194612,-3.98523960340799,-3.9155252990426,-3.85786958113211,-3.82713472765862,-3.76762037753931,-3.72317490028357,-3.65960540481009,-3.6122796176846,-3.56886421531595,-3.53023726103225,-3.48320008895385,-3.42951865035827,-3.38287186712103,-3.33943233376456,-3.29667951775563,-3.25103111923143,-3.22246466651913,-3.18002169038329,-3.13838389937756,-3.10705181082831,-3.08147371443842,-3.05476940809561,-3.01252015730979,-2.98260497758241,-2.9464981427075,-2.9124170261857,-2.88263383198657,-2.85735539176807,-2.81353525236994,-2.77341816974998,-2.73245157605628,-2.68412291051546,-2.64696783727082,-2.62134096943152,-2.5836220136607,-2.54988328529665,-2.51003671710927,-2.47353051762977,-2.44522949404691,-2.41344420853171,-2.37805998859737,-2.34093446517362,-2.31611308762332,-2.28329930641375,-2.24711904808247,-2.21587669678189,-2.17030752293578,-2.13498790349204,-2.09180021864156,-2.03198224985531,-1.98004897336474,-1.93383298395017,-1.84014208748818,-1.76301907666471,-1.61273709130602
23,-6.41982689828891,-6.22253646300976,-6.15722444933291,-6.06497340569488,-6.01217476410478,-5.95762447719095,-5.89752790551238,-5.85606114779507,-5.82084224920372,-5.77567684927142,-5.73935346667651,-5.70993990391036,-5.67789605692695,-5.64511876534454,-5.61926651400601,-5.5919989267261,-5.54496406596574,-5.49633341029876,-5.45884887256625,-5.43925071899939,-5.40616858136609,-5.3636323971266,-5.33638909537848,-5.29507170262384,-5.2707962005661,-5.22784631103418,-5.18644206567235,-5.15815201585942,-5.12436958743068,-5.10608489954916,-5.07175795910754,-5.03154600716473,-5.00296119970388,-4.97593297150976,-4.94424722447466,-4.91151599429599,-4.87976423913233,-4.85885656853431,-4.82962115874563,-4.80244592864089,-4.77858094293555,-4.75305511180832,-4.73460952150016,-4.7171754571476,-4.69329306618446,-4.68033251559856,-4.65876732583375,-4.64319386793493,-4.60722645832313,-4.57879890862653,-4.55487283632233,-4.51814331080483,-4.46357842410827,-4.42754884372415,-4.36232483841013,-4.30052121204608,-4.21540403913216,-4.11094006631371,-3.89174885786512,-3.53297996969167,-3.08257009780319,-2.85605288913735,-2.49607439328714,-2.40533671968553,-2.26027875696513,-2.15124889168956,-2.0501908176685,-1.99227166345517,-1.89816761997546,-1.83799464948646,-1.77451282262076,-1.72291473089288,-1.6573058490419,-1.59000448656092,-1.54207995169066,-1.48807975371526,-1.42678745279003,-1.38765618849002,-1.34032077825003,-1.29847115333128,-1.2575732541723,-1.21277330343375,-1.1829345280976,-1.14542393606257,-1.11653058530017,-1.07820418408023,-1.03213664509341,-0.975041948699564,-0.925576990775965,-0.867856914935056,-0.834228896413528,-0.783721616851204,-0.716788922551494,-0.658285588644394,-0.600888413780601,-0.557703478888255,-0.485618156454325,-0.368863693089028,-0.243082993716854
24,-4.80870563754387,-3.80372559164526,-3.35653660798521,-3.13818439798769,-3.02785872258992,-2.90998709056115,-2.83540430562066,-2.79499213450437,-2.75026150466157,-2.69473430629584,-2.64997486414088,-2.61271814715233,-2.56066505471336,-2.52579547012043,-2.49444258821406,-2.46725296846064,-2.43742543783407,-2.40008183956076,-2.37094261507788,-2.34683110609178,-2.3247456979017,-2.29328646030694,-2.27024702721325,-2.2522014157374,-2.2261719086432,-2.20122300562428,-2.17721039163595,-2.15500662956703,-2.13044191418404,-2.11029937474128,-2.09456671126118,-2.07943180827729,-2.05434712269636,-2.0316842836851,-2.01435390818043,-1.98377260577452,-1.96059346419797,-1.94801719967946,-1.93234898288276,-1.90772454452944,-1.88104124224268,-1.84867419840115,-1.82451536983112,-1.79468390249421,-1.76586779525929,-1.74415574789599,-1.71979304891169,-1.68034879577795,-1.65422641860777,-1.62430890436236,-1.5811859367781,-1.52886101947236,-1.4976757974251,-1.44814887583334,-1.40244429996333,-1.3455311436494,-1.28134307875583,-1.1788689618509,-1.07687003365557,-0.979919009293881,-0.872605801296648,-0.749224683739031,-0.562148898335105,-0.407381407905511,-0.323046179089945,-0.227698906569106,-0.149071000429331,-0.0741905889266743,0.0200100864608921,0.0733985436987664,0.146951086210262,0.200171084017624,0.296001196998867,0.343853937783576,0.40879966732262,0.477175937715132,0.515816210182541,0.561985548871986,0.614437733814345,0.676035711917231,0.725502453890851,0.761204532585693,0.808648998147887,0.850201922933339,0.892055205393944,0.933347793256196,1.00168667763358,1.04138489031334,1.09280222640226,1.13818659016651,1.18977967573309,1.24588466157904,1.30535054979898,1.35656787331722,1.41072607288722,1.49672959873703,1.60758667545779,1.78225202593262,1.98225271932362
25,-6.46751460251101,-6.20069901078313,-6.09315177967871,-6.01266021342765,-5.9572266179141,-5.90332144420248,-5.84846919294778,-5.80103125665457,-5.76422780468112,-5.74064663945104,-5.70748483687321,-5.6757091754357,-5.64781549051588,-5.62507226223602,-5.59413282092245,-5.56326017577215,-5.5369044928435,-5.50821761299132,-5.48258865811753,-5.46312922959196,-5.43249380357678,-5.40382645292536,-5.36357501943972,-5.33742238607934,-5.27997855968558,-5.23613005563005,-5.17093183960731,-5.12336252202985,-5.04919630894927,-4.95552890547314,-4.67555243082067,-3.62660120402094,-3.42452898388998,-3.25224828038098,-3.1761695194804,-3.11203881354394,-3.05024632624629,-2.9869658917028,-2.92381472598355,-2.86593669191738,-2.81381848601053,-2.75737174648378,-2.71348525778987,-2.67047658971678,-2.61204030697571,-2.5676177629855,-2.50324235798643,-2.47433005866534,-2.43453386883904,-2.39169877371135,-2.34249406288648,-2.30159763044991,-2.2532717014264,-2.21737448241619,-2.17587187101453,-2.12441336060567,-2.0948727257879,-2.06218811803586,-2.01126471835183,-1.96351772607989,-1.90956139446649,-1.87164621192531,-1.82867666120255,-1.79711407082872,-1.72782630281753,-1.68538557082609,-1.63317102542258,-1.58096463625241,-1.52953413181613,-1.48883440879448,-1.42075399392361,-1.37321820253675,-1.32619346171387,-1.29630388842748,-1.24383606822621,-1.21936852702194,-1.15678688965237,-1.11908474724768,-1.06556498094447,-1.02878125543539,-0.989170265513024,-0.957829807020445,-0.916874256091591,-0.864245753451241,-0.831941529856158,-0.776837425133581,-0.742246933328752,-0.696613530271131,-0.662089586325164,-0.617121345225652,-0.568609974916886,-0.503800052982384,-0.461404278579172,-0.410512190018959,-0.347252351285384,-0.288819488797024,-0.223744350887972,-0.163465549713998,-0.0748837718938316
